Time,power_kW
2019-10-04 22:35:00,288.6145
2019-10-04 22:40:00,262.8029
2019-10-04 22:45:00,269.5966
2019-10-04 22:50:00,268.6558
2019-10-04 22:55:00,266.7693
2019-10-04 23:00:00,269.1581
2019-10-04 23:05:00,262.8803
2019-10-04 23:10:00,249.9094
2019-10-04 23:15:00,237.0613
2019-10-04 23:20:00,234.1757
2019-10-04 23:25:00,240.1103
2019-10-04 23:30:00,231.468
2019-10-04 23:35:00,226.5193
2019-10-04 23:40:00,221.9015
2019-10-04 23:45:00,226.6527
2019-10-04 23:50:00,228.4464
2019-10-04 23:55:00,229.5203
2019-10-05 0:00:00,229.2003
2019-10-05 0:05:00,221.7951
2019-10-05 0:10:00,225.2749
2019-10-05 0:15:00,218.2416
2019-10-05 0:20:00,225.7053
2019-10-05 0:25:00,223.8538
2019-10-05 0:30:00,219.1496
2019-10-05 0:35:00,230.7092
2019-10-05 0:40:00,237.1194
2019-10-05 0:45:00,255.8637
2019-10-05 0:50:00,262.0291
2019-10-05 0:55:00,259.5684
2019-10-05 1:00:00,263.3192
2019-10-05 1:05:00,243.6076
2019-10-05 1:10:00,222.2926
2019-10-05 1:15:00,214.6256
2019-10-05 1:20:00,216.9018
2019-10-05 1:25:00,210.5478
2019-10-05 1:30:00,215.9316
2019-10-05 1:35:00,214.853
2019-10-05 1:40:00,214.5236
2019-10-05 1:45:00,218.4089
2019-10-05 1:50:00,212.5229
2019-10-05 1:55:00,215.579
2019-10-05 2:00:00,211.6726
2019-10-05 2:05:00,215.2938
2019-10-05 2:10:00,214.5126
2019-10-05 2:15:00,213.1748
2019-10-05 2:20:00,216.8899
2019-10-05 2:25:00,215.7214
2019-10-05 2:30:00,220.5047
2019-10-05 2:35:00,216.2436
2019-10-05 2:40:00,214.795
2019-10-05 2:45:00,215.6633
2019-10-05 2:50:00,217.3232
2019-10-05 2:55:00,213.7487
2019-10-05 3:00:00,219.1252
2019-10-05 3:05:00,208.809
2019-10-05 3:10:00,217.7502
2019-10-05 3:15:00,231.4658
2019-10-05 3:20:00,242.8919
2019-10-05 3:25:00,234.5178
2019-10-05 3:30:00,239.3612
2019-10-05 3:35:00,240.2196
2019-10-05 3:40:00,240.7129
2019-10-05 3:45:00,235.15
2019-10-05 3:50:00,229.3233
2019-10-05 3:55:00,227.8844
2019-10-05 4:00:00,206.9274
2019-10-05 4:05:00,211.2696
2019-10-05 4:10:00,205.9811
2019-10-05 4:15:00,210.6501
2019-10-05 4:20:00,209.4419
2019-10-05 4:25:00,209.1342
2019-10-05 4:30:00,211.8354
2019-10-05 4:35:00,207.1811
2019-10-05 4:40:00,207.833
2019-10-05 4:45:00,208.4223
2019-10-05 4:50:00,209.2454
2019-10-05 4:55:00,203.9986
2019-10-05 5:00:00,201.3351
2019-10-05 5:05:00,208.6518
2019-10-05 5:10:00,211.8556
2019-10-05 5:15:00,211.1427
2019-10-05 5:20:00,245.7721
2019-10-05 5:25:00,253.9723
2019-10-05 5:30:00,244.0595
2019-10-05 5:35:00,241.2062
2019-10-05 5:40:00,262.4818
2019-10-05 5:45:00,244.8489
2019-10-05 5:50:00,240.7517
2019-10-05 5:55:00,247.5566
2019-10-05 6:00:00,241.3514
2019-10-05 6:05:00,240.5252
2019-10-05 6:10:00,203.7127
2019-10-05 6:15:00,205.413
2019-10-05 6:20:00,204.5924
2019-10-05 6:25:00,207.402
2019-10-05 6:30:00,207.06
2019-10-05 6:35:00,206.9364
2019-10-05 6:40:00,204.8619
2019-10-05 6:45:00,201.08
2019-10-05 6:50:00,216.9633
2019-10-05 6:55:00,195.581
2019-10-05 7:00:00,201.6725
2019-10-05 7:05:00,201.0514
2019-10-05 7:10:00,199.0976
2019-10-05 7:15:00,196.0182
2019-10-05 7:20:00,194.6507
2019-10-05 7:25:00,201.6743
2019-10-05 7:30:00,207.1969
2019-10-05 7:35:00,200.4215
2019-10-05 7:40:00,195.8451
2019-10-05 7:45:00,195.5499
2019-10-05 7:50:00,200.6555
2019-10-05 7:55:00,206.3948
2019-10-05 8:00:00,222.6363
2019-10-05 8:05:00,213.6666
2019-10-05 8:10:00,211.529
2019-10-05 8:15:00,214.5973
2019-10-05 8:20:00,213.2857
2019-10-05 8:25:00,207.3448
2019-10-05 8:30:00,211.1333
2019-10-05 8:35:00,213.4742
2019-10-05 8:40:00,211.4762
2019-10-05 8:45:00,212.8755
2019-10-05 8:50:00,209.3341
2019-10-05 8:55:00,215.2567
2019-10-05 9:00:00,210.9004
2019-10-05 9:05:00,214.1096
2019-10-05 9:10:00,209.4945
2019-10-05 9:15:00,272.7493
2019-10-05 9:20:00,279.4337
2019-10-05 9:25:00,282.2019
2019-10-05 9:30:00,280.6431
2019-10-05 9:35:00,290.4906
2019-10-05 9:40:00,288.4402
2019-10-05 9:45:00,280.9278
2019-10-05 9:50:00,297.5154
2019-10-05 9:55:00,285.4291
2019-10-05 10:00:00,284.0395
2019-10-05 10:05:00,303.8937
2019-10-05 10:10:00,296.8232
2019-10-05 10:15:00,289.6432
2019-10-05 10:20:00,292.7136
2019-10-05 10:25:00,297.1035
2019-10-05 10:30:00,300.9299
2019-10-05 10:35:00,300.0207
2019-10-05 10:40:00,306.0667
2019-10-05 10:45:00,307.8365
2019-10-05 10:50:00,302.6
2019-10-05 10:55:00,327.9357
2019-10-05 11:00:00,303.9153
2019-10-05 11:05:00,305.5066
2019-10-05 11:10:00,305.4149
2019-10-05 11:15:00,303.3301
2019-10-05 11:20:00,308.8646
2019-10-05 11:25:00,300.4305
2019-10-05 11:30:00,305.171
2019-10-05 11:35:00,300.6864
2019-10-05 11:40:00,312.2655
2019-10-05 11:45:00,318.9176
2019-10-05 11:50:00,323.8393
2019-10-05 11:55:00,306.7731
2019-10-05 12:00:00,301.1044
2019-10-05 12:05:00,303.6218
2019-10-05 12:10:00,294.7981
2019-10-05 12:15:00,301.3027
2019-10-05 12:20:00,301.049
2019-10-05 12:25:00,300.6058
2019-10-05 12:30:00,302.837
2019-10-05 12:35:00,304.98
2019-10-05 12:40:00,302.7257
2019-10-05 12:45:00,296.3974
2019-10-05 12:50:00,301.0405
2019-10-05 12:55:00,294.1011
2019-10-05 13:00:00,304.3644
2019-10-05 13:05:00,298.71
2019-10-05 13:10:00,299.2878
2019-10-05 13:15:00,293.8858
2019-10-05 13:20:00,292.9387
2019-10-05 13:25:00,316.6545
2019-10-05 13:30:00,290.6277
2019-10-05 13:35:00,293.5348
2019-10-05 13:40:00,290.9822
2019-10-05 13:45:00,301.1419
2019-10-05 13:50:00,296.59
2019-10-05 13:55:00,293.4466
2019-10-05 14:00:00,295.651
2019-10-05 14:05:00,298.5747
2019-10-05 14:10:00,291.5261
2019-10-05 14:15:00,299.5108
2019-10-05 14:20:00,294.5553
2019-10-05 14:25:00,316.3274
2019-10-05 14:30:00,293.0573
2019-10-05 14:35:00,299.5621
2019-10-05 14:40:00,301.2372
2019-10-05 14:45:00,292.7243
2019-10-05 14:50:00,307.0234
2019-10-05 14:55:00,299.565
2019-10-05 15:00:00,291.2681
2019-10-05 15:05:00,305.2127
2019-10-05 15:10:00,299.075
2019-10-05 15:15:00,300.146
2019-10-05 15:20:00,298.4028
2019-10-05 15:25:00,296.9995
2019-10-05 15:30:00,295.4095
2019-10-05 15:35:00,294.5281
2019-10-05 15:40:00,297.0697
2019-10-05 15:45:00,299.5172
2019-10-05 15:50:00,293.5119
2019-10-05 15:55:00,295.8414
2019-10-05 16:00:00,294.5717
2019-10-05 16:05:00,298.7632
2019-10-05 16:10:00,298.8542
2019-10-05 16:15:00,298.6016
2019-10-05 16:20:00,300.3185
2019-10-05 16:25:00,296.5726
2019-10-05 16:30:00,297.0742
2019-10-05 16:35:00,299.3987
2019-10-05 16:40:00,302.8555
2019-10-05 16:45:00,292.1182
2019-10-05 16:50:00,303.8928
2019-10-05 16:55:00,296.8568
2019-10-05 17:00:00,293.872
2019-10-05 17:05:00,299.1346
2019-10-05 17:10:00,292.2921
2019-10-05 17:15:00,296.4377
2019-10-05 17:20:00,284.0633
2019-10-05 17:25:00,292.5514
2019-10-05 17:30:00,302.8405
2019-10-05 17:35:00,291.6143
2019-10-05 17:40:00,287.5028
2019-10-05 17:45:00,285.7688
2019-10-05 17:50:00,298.0867
2019-10-05 17:55:00,295.1462
2019-10-05 18:00:00,306.5625
2019-10-05 18:05:00,305.3937
2019-10-05 18:10:00,292.2175
2019-10-05 18:15:00,228.8756
2019-10-05 18:20:00,227.6099
2019-10-05 18:25:00,226.6996
2019-10-05 18:30:00,230.6817
2019-10-05 18:35:00,232.3394
2019-10-05 18:40:00,231.5739
2019-10-05 18:45:00,248.7266
2019-10-05 18:50:00,244.8914
2019-10-05 18:55:00,229.2873
2019-10-05 19:00:00,234.3502
2019-10-05 19:05:00,230.8335
2019-10-05 19:10:00,226.6807
2019-10-05 19:15:00,236.267
2019-10-05 19:20:00,242.4475
2019-10-05 19:25:00,234.0207
2019-10-05 19:30:00,233.956
2019-10-05 19:35:00,227.0305
2019-10-05 19:40:00,226.6987
2019-10-05 19:45:00,232.7977
2019-10-05 19:50:00,220.9241
2019-10-05 19:55:00,224.8925
2019-10-05 20:00:00,234.5307
2019-10-05 20:05:00,225.1604
2019-10-05 20:10:00,226.5926
2019-10-05 20:15:00,238.2097
2019-10-05 20:20:00,227.8487
2019-10-05 20:25:00,223.7166
2019-10-05 20:30:00,228.2629
2019-10-05 20:35:00,238.1425
2019-10-05 20:40:00,223.3698
2019-10-05 20:45:00,220.5649
2019-10-05 20:50:00,217.7391
2019-10-05 20:55:00,221.4648
2019-10-05 21:00:00,221.6005
2019-10-05 21:05:00,220.8931
2019-10-05 21:10:00,220.4354
2019-10-05 21:15:00,210.2988
2019-10-05 21:20:00,221.4311
2019-10-05 21:25:00,222.1882
2019-10-05 21:30:00,254.3114
2019-10-05 21:35:00,255.5077
2019-10-05 21:40:00,256.8842
2019-10-05 21:45:00,280.909
2019-10-05 21:50:00,295.1299
2019-10-05 21:55:00,291.6623
2019-10-05 22:00:00,287.2261
2019-10-05 22:05:00,304.8689
2019-10-05 22:10:00,287.2662
2019-10-05 22:15:00,283.9471
2019-10-05 22:20:00,297.1938
2019-10-05 22:25:00,289.1698
2019-10-05 22:30:00,286.6776
2019-10-05 22:35:00,288.0369
2019-10-05 22:40:00,278.4809
2019-10-05 22:45:00,283.9603
2019-10-05 22:50:00,289.0648
2019-10-05 22:55:00,272.4233
2019-10-05 23:00:00,284.5314
2019-10-05 23:05:00,269.1843
2019-10-05 23:10:00,269.2212
2019-10-05 23:15:00,268.104
2019-10-05 23:20:00,272.0334
2019-10-05 23:25:00,267.8692
2019-10-05 23:30:00,267.9534
2019-10-05 23:35:00,274.2914
2019-10-05 23:40:00,268.7162
2019-10-05 23:45:00,270.3736
2019-10-05 23:50:00,272.6363
2019-10-05 23:55:00,263.2576
2019-10-06 0:00:00,252.3251
2019-10-06 0:05:00,238.9724
2019-10-06 0:10:00,236.3537
2019-10-06 0:15:00,221.9688
2019-10-06 0:20:00,225.3365
2019-10-06 0:25:00,236.1284
2019-10-06 0:30:00,220.5304
2019-10-06 0:35:00,229.0422
2019-10-06 0:40:00,226.0655
2019-10-06 0:45:00,229.2078
2019-10-06 0:50:00,224.0026
2019-10-06 0:55:00,222.6243
2019-10-06 1:00:00,225.9971
2019-10-06 1:05:00,239.326
2019-10-06 1:10:00,238.7073
2019-10-06 1:15:00,255.1569
2019-10-06 1:20:00,259.5759
2019-10-06 1:25:00,256.77
2019-10-06 1:30:00,259.4947
2019-10-06 1:35:00,254.0965
2019-10-06 1:40:00,249.8146
2019-10-06 1:45:00,252.6651
2019-10-06 1:50:00,252.134
2019-10-06 1:55:00,252.4836
2019-10-06 2:00:00,252.4511
2019-10-06 2:05:00,241.4292
2019-10-06 2:10:00,243.4229
2019-10-06 2:15:00,218.763
2019-10-06 2:20:00,219.2225
2019-10-06 2:25:00,214.3974
2019-10-06 2:30:00,215.3862
2019-10-06 2:35:00,214.8678
2019-10-06 2:40:00,211.3016
2019-10-06 2:45:00,212.9464
2019-10-06 2:50:00,218.3358
2019-10-06 2:55:00,212.2997
2019-10-06 3:00:00,219.8629
2019-10-06 3:05:00,224.5895
2019-10-06 3:10:00,229.1441
2019-10-06 3:15:00,250.8113
2019-10-06 3:20:00,249.3807
2019-10-06 3:25:00,248.6848
2019-10-06 3:30:00,252.4337
2019-10-06 3:35:00,249.418
2019-10-06 3:40:00,244.9936
2019-10-06 3:45:00,249.2529
2019-10-06 3:50:00,252.0075
2019-10-06 3:55:00,249.7372
2019-10-06 4:00:00,245.0672
2019-10-06 4:05:00,248.2003
2019-10-06 4:10:00,231.8949
2019-10-06 4:15:00,213.8403
2019-10-06 4:20:00,210.296
2019-10-06 4:25:00,209.699
2019-10-06 4:30:00,207.6805
2019-10-06 4:35:00,214.8606
2019-10-06 4:40:00,221.291
2019-10-06 4:45:00,210.7535
2019-10-06 4:50:00,209.7435
2019-10-06 4:55:00,212.0522
2019-10-06 5:00:00,213.1245
2019-10-06 5:05:00,212.8127
2019-10-06 5:10:00,211.8317
2019-10-06 5:15:00,210.8045
2019-10-06 5:20:00,211.9233
2019-10-06 5:25:00,206.1881
2019-10-06 5:30:00,204.8481
2019-10-06 5:35:00,208.7791
2019-10-06 5:40:00,207.5617
2019-10-06 5:45:00,205.1331
2019-10-06 5:50:00,205.8779
2019-10-06 5:55:00,205.8331
2019-10-06 6:00:00,210.4479
2019-10-06 6:05:00,204.9483
2019-10-06 6:10:00,209.1952
2019-10-06 6:15:00,209.2405
2019-10-06 6:20:00,210.1495
2019-10-06 6:25:00,212.7352
2019-10-06 6:30:00,209.4598
2019-10-06 6:35:00,211.3147
2019-10-06 6:40:00,204.7779
2019-10-06 6:45:00,207.7526
2019-10-06 6:50:00,205.9906
2019-10-06 6:55:00,201.8006
2019-10-06 7:00:00,199.8101
2019-10-06 7:05:00,205.5517
2019-10-06 7:10:00,199.5066
2019-10-06 7:15:00,196.3305
2019-10-06 7:20:00,198.7124
2019-10-06 7:25:00,216.7684
2019-10-06 7:30:00,206.0494
2019-10-06 7:35:00,203.0016
2019-10-06 7:40:00,200.2422
2019-10-06 7:45:00,212.4742
2019-10-06 7:50:00,203.2345
2019-10-06 7:55:00,199.6521
2019-10-06 8:00:00,200.1882
2019-10-06 8:05:00,200.6078
2019-10-06 8:10:00,206.0604
2019-10-06 8:15:00,202.2367
2019-10-06 8:20:00,199.124
2019-10-06 8:25:00,202.039
2019-10-06 8:30:00,205.8112
2019-10-06 8:35:00,206.2809
2019-10-06 8:40:00,206.557
2019-10-06 8:45:00,205.8305
2019-10-06 8:50:00,204.7886
2019-10-06 8:55:00,201.1412
2019-10-06 9:00:00,207.8347
2019-10-06 9:05:00,202.4645
2019-10-06 9:10:00,206.5902
2019-10-06 9:15:00,202.3678
2019-10-06 9:20:00,201.1706
2019-10-06 9:25:00,270.9235
2019-10-06 9:30:00,267.9705
2019-10-06 9:35:00,263.4961
2019-10-06 9:40:00,261.0254
2019-10-06 9:45:00,269.1521
2019-10-06 9:50:00,264.396
2019-10-06 9:55:00,265.1317
2019-10-06 10:00:00,275.9194
2019-10-06 10:05:00,262.474
2019-10-06 10:10:00,267.482
2019-10-06 10:15:00,261.2028
2019-10-06 10:20:00,268.888
2019-10-06 10:25:00,271.4712
2019-10-06 10:30:00,269.2973
2019-10-06 10:35:00,271.6159
2019-10-06 10:40:00,276.3436
2019-10-06 10:45:00,278.2208
2019-10-06 10:50:00,277.8011
2019-10-06 10:55:00,286.944
2019-10-06 11:00:00,277.3428
2019-10-06 11:05:00,279.0297
2019-10-06 11:10:00,281.2609
2019-10-06 11:15:00,272.5144
2019-10-06 11:20:00,284.5424
2019-10-06 11:25:00,287.0467
2019-10-06 11:30:00,291.6504
2019-10-06 11:35:00,284.0803
2019-10-06 11:40:00,279.8237
2019-10-06 11:45:00,280.5586
2019-10-06 13:40:00,194.446
2019-10-06 13:45:00,198.7468
2019-10-06 13:50:00,198.6163
2019-10-06 13:55:00,196.7243
2019-10-06 14:00:00,199.355
2019-10-06 14:05:00,190.8789
2019-10-06 14:10:00,199.0979
2019-10-06 14:15:00,202.5897
2019-10-06 14:20:00,199.7132
2019-10-06 14:25:00,201.9474
2019-10-06 14:30:00,195.3842
2019-10-06 14:35:00,197.6577
2019-10-06 14:40:00,204.866
2019-10-06 14:45:00,209.0511
2019-10-06 14:50:00,196.7046
2019-10-06 14:55:00,199.1689
2019-10-06 15:00:00,199.8695
2019-10-06 15:05:00,193.9607
2019-10-06 15:10:00,203.832
2019-10-06 15:15:00,197.5873
2019-10-06 15:20:00,197.1817
2019-10-06 15:25:00,192.152
2019-10-06 15:30:00,193.8993
2019-10-06 15:35:00,198.0496
2019-10-06 15:40:00,211.5926
2019-10-06 15:45:00,202.9692
2019-10-06 15:50:00,201.8639
2019-10-06 15:55:00,203.0557
2019-10-06 16:00:00,200.8226
2019-10-06 16:05:00,218.4644
2019-10-06 16:10:00,204.7242
2019-10-06 16:15:00,200.3984
2019-10-06 16:20:00,202.6526
2019-10-06 16:25:00,202.1373
2019-10-06 16:30:00,207.4963
2019-10-06 16:35:00,205.6552
2019-10-06 16:40:00,203.4158
2019-10-06 16:45:00,195.593
2019-10-06 16:50:00,196.3233
2019-10-06 16:55:00,197.0641
2019-10-06 17:00:00,196.721
2019-10-06 17:05:00,200.7261
2019-10-06 17:10:00,196.7223
2019-10-06 17:15:00,193.6092
2019-10-06 17:20:00,207.093
2019-10-06 17:25:00,197.9623
2019-10-06 17:30:00,196.0561
2019-10-06 17:35:00,208.2945
2019-10-06 17:40:00,196.19
2019-10-06 17:45:00,203.6817
2019-10-06 17:50:00,196.6046
2019-10-06 17:55:00,195.187
2019-10-06 18:00:00,200.247
2019-10-06 18:05:00,188.5331
2019-10-06 18:10:00,195.522
2019-10-06 18:15:00,204.3413
2019-10-06 18:20:00,198.1037
2019-10-06 18:25:00,194.975
2019-10-06 18:30:00,205.6534
2019-10-06 18:35:00,203.421
2019-10-06 18:40:00,200.0461
2019-10-06 18:45:00,206.0329
2019-10-06 18:50:00,201.4491
2019-10-06 18:55:00,206.5592
2019-10-06 19:00:00,204.5622
2019-10-06 19:05:00,201.6648
2019-10-06 19:10:00,201.6006
2019-10-06 19:15:00,201.7436
2019-10-06 19:20:00,201.0039
2019-10-06 19:25:00,203.8886
2019-10-06 19:30:00,204.158
2019-10-06 19:35:00,203.4865
2019-10-06 19:40:00,206.4023
2019-10-06 19:45:00,209.297
2019-10-06 19:50:00,200.9798
2019-10-06 19:55:00,210.0159
2019-10-06 20:00:00,210.8456
2019-10-06 20:05:00,203.1874
2019-10-06 20:10:00,203.8534
2019-10-06 20:15:00,198.4261
2019-10-06 20:20:00,200.08
2019-10-06 20:25:00,204.6338
2019-10-06 20:30:00,203.3605
2019-10-06 20:35:00,191.2549
2019-10-06 20:40:00,204.9297
2019-10-06 20:45:00,213.6287
2019-10-06 20:50:00,203.71
2019-10-06 20:55:00,207.1653
2019-10-06 21:00:00,205.6632
2019-10-06 21:05:00,203.2989
2019-10-06 21:10:00,211.0416
2019-10-06 21:15:00,200.3566
2019-10-06 21:20:00,199.7579
2019-10-06 21:25:00,219.1846
2019-10-06 21:30:00,206.4818
2019-10-06 21:35:00,198.8597
2019-10-06 21:40:00,190.6881
2019-10-06 21:45:00,195.3342
2019-10-06 21:50:00,196.2147
2019-10-06 21:55:00,207.5925
2019-10-06 22:00:00,192.4218
2019-10-06 22:05:00,196.8298
2019-10-06 22:10:00,193.2335
2019-10-06 22:15:00,195.4087
2019-10-06 22:20:00,197.945
2019-10-06 22:25:00,223.7137
2019-10-06 22:30:00,243.0644
2019-10-06 22:35:00,244.0694
2019-10-06 22:40:00,242.136
2019-10-06 22:45:00,249.1827
2019-10-06 22:50:00,254.1495
2019-10-06 22:55:00,250.7078
2019-10-06 23:00:00,249.3543
2019-10-06 23:05:00,250.7961
2019-10-06 23:10:00,249.4528
2019-10-06 23:15:00,268.2563
2019-10-06 23:20:00,247.5572
2019-10-06 23:25:00,248.92
2019-10-06 23:30:00,251.6422
2019-10-06 23:35:00,249.3132
2019-10-06 23:40:00,245.1209
2019-10-06 23:45:00,245.2278
2019-10-06 23:50:00,250.0418
2019-10-06 23:55:00,251.0909
2019-10-07 0:00:00,244.6715
2019-10-07 0:05:00,244.3151
2019-10-07 0:10:00,253.1059
2019-10-07 0:15:00,243.0185
2019-10-07 0:20:00,240.998
2019-10-07 0:25:00,245.867
2019-10-07 0:30:00,247.5858
2019-10-07 0:35:00,245.1451
2019-10-07 0:40:00,240.1187
2019-10-07 0:45:00,244.7973
2019-10-07 0:50:00,244.3302
2019-10-07 0:55:00,239.0594
2019-10-07 1:00:00,242.01
2019-10-07 1:05:00,239.9922
2019-10-07 1:10:00,239.3924
2019-10-07 1:15:00,245.1193
2019-10-07 1:20:00,245.8682
2019-10-07 1:25:00,242.7967
2019-10-07 1:30:00,244.3898
2019-10-07 1:35:00,252.0172
2019-10-07 1:40:00,245.6055
2019-10-07 1:45:00,247.0776
2019-10-07 1:50:00,244.6539
2019-10-07 1:55:00,236.4484
2019-10-07 2:00:00,241.9666
2019-10-07 2:05:00,237.5738
2019-10-07 2:10:00,242.3428
2019-10-07 2:15:00,241.2248
2019-10-07 2:20:00,237.7714
2019-10-07 2:25:00,240.9104
2019-10-07 2:30:00,245.0116
2019-10-07 2:35:00,242.5998
2019-10-07 2:40:00,238.6314
2019-10-07 2:45:00,243.4862
2019-10-07 2:50:00,239.3622
2019-10-07 2:55:00,241.0591
2019-10-07 3:00:00,233.6575
2019-10-07 3:05:00,241.0537
2019-10-07 3:10:00,239.2022
2019-10-07 3:15:00,243.0063
2019-10-07 3:20:00,242.1247
2019-10-07 3:25:00,231.5186
2019-10-07 3:30:00,230.6359
2019-10-07 3:35:00,232.3453
2019-10-07 3:40:00,239.7432
2019-10-07 3:45:00,240.0752
2019-10-07 3:50:00,193.6652
2019-10-07 3:55:00,189.5243
2019-10-07 4:00:00,186.7903
2019-10-07 4:05:00,171.9451
2019-10-07 4:10:00,182.405
2019-10-07 4:15:00,180.936
2019-10-07 4:20:00,180.6884
2019-10-07 4:25:00,180.0162
2019-10-07 4:30:00,184.208
2019-10-07 4:35:00,185.2495
2019-10-07 4:40:00,180.7816
2019-10-07 4:45:00,186.3332
2019-10-07 4:50:00,178.8132
2019-10-07 4:55:00,176.1562
2019-10-07 5:00:00,172.5438
2019-10-07 5:05:00,185.5764
2019-10-07 5:10:00,178.0583
2019-10-07 5:15:00,181.346
2019-10-07 5:20:00,182.1327
2019-10-07 5:25:00,183.2519
2019-10-07 5:30:00,184.8512
2019-10-07 5:35:00,181.4736
2019-10-07 5:40:00,180.9954
2019-10-07 5:45:00,176.776
2019-10-07 5:50:00,185.3902
2019-10-07 5:55:00,181.5718
2019-10-07 6:00:00,179.3059
2019-10-07 6:05:00,186.1629
2019-10-07 6:10:00,182.6825
2019-10-07 6:15:00,188.4215
2019-10-07 6:20:00,182.4715
2019-10-07 6:25:00,178.3048
2019-10-07 6:30:00,183.5242
2019-10-07 6:35:00,176.7069
2019-10-07 6:40:00,186.1559
2019-10-07 6:45:00,185.7929
2019-10-07 6:50:00,183.7196
2019-10-07 6:55:00,181.6319
2019-10-07 7:00:00,180.0733
2019-10-07 7:05:00,180.8416
2019-10-07 7:10:00,179.256
2019-10-07 7:15:00,175.5489
2019-10-07 7:20:00,175.9519
2019-10-07 7:25:00,179.6876
2019-10-07 7:30:00,176.3971
2019-10-07 7:35:00,174.7343
2019-10-07 7:40:00,172.9835
2019-10-07 7:45:00,181.1014
2019-10-07 7:50:00,179.012
2019-10-07 7:55:00,173.9821
2019-10-07 8:00:00,182.389
2019-10-07 8:05:00,176.3244
2019-10-07 8:10:00,177.5652
2019-10-07 8:15:00,180.7181
2019-10-07 8:20:00,180.5337
2019-10-07 8:25:00,177.8697
2019-10-07 8:30:00,185.4812
2019-10-07 8:35:00,184.079
2019-10-07 8:40:00,194.9783
2019-10-07 8:45:00,183.6547
2019-10-07 8:50:00,184.9923
2019-10-07 8:55:00,185.133
2019-10-07 9:00:00,192.8264
2019-10-07 9:05:00,186.3592
2019-10-07 9:10:00,183.878
2019-10-07 9:15:00,201.3387
2019-10-07 9:20:00,191.7688
2019-10-07 9:25:00,202.2914
2019-10-07 9:30:00,196.2689
2019-10-07 9:35:00,203.7523
2019-10-07 9:40:00,203.3285
2019-10-07 9:45:00,198.569
2019-10-07 9:50:00,191.3852
2019-10-07 9:55:00,204.9912
2019-10-07 10:00:00,211.774
2019-10-07 10:05:00,202.1601
2019-10-07 10:10:00,216.7848
2019-10-07 10:15:00,214.4568
2019-10-07 10:20:00,211.7441
2019-10-07 10:25:00,208.8031
2019-10-07 10:30:00,199.7032
2019-10-07 10:35:00,224.0637
2019-10-07 10:40:00,216.7338
2019-10-07 10:45:00,218.5026
2019-10-07 10:50:00,212.8011
2019-10-07 10:55:00,219.4968
2019-10-07 11:00:00,223.7049
2019-10-07 11:05:00,231.6823
2019-10-07 11:10:00,236.8606
2019-10-07 11:15:00,219.3848
2019-10-07 11:20:00,225.4603
2019-10-07 11:25:00,223.7803
2019-10-07 11:30:00,215.8204
2019-10-07 11:35:00,223.8944
2019-10-07 11:40:00,224.3023
2019-10-07 11:45:00,228.3242
2019-10-07 11:50:00,228.1218
2019-10-07 11:55:00,234.3194
2019-10-07 12:00:00,237.8946
2019-10-07 12:05:00,230.4101
2019-10-07 12:10:00,227.5075
2019-10-07 12:15:00,228.4948
2019-10-07 12:20:00,255.1292
2019-10-07 12:25:00,232.3564
2019-10-07 12:30:00,233.2615
2019-10-07 12:35:00,225.0704
2019-10-07 12:40:00,230.8464
2019-10-07 12:45:00,224.3377
2019-10-07 12:50:00,224.6987
2019-10-07 12:55:00,238.2864
2019-10-07 13:00:00,219.4436
2019-10-07 13:05:00,231.9588
2019-10-07 13:10:00,216.8404
2019-10-07 13:15:00,226.468
2019-10-07 13:20:00,222.9538
2019-10-07 13:25:00,214.31
2019-10-07 13:30:00,215.5316
2019-10-07 13:35:00,222.8887
2019-10-07 13:40:00,229.3986
2019-10-07 13:45:00,225.7409
2019-10-07 13:50:00,218.8724
2019-10-07 13:55:00,219.3487
2019-10-07 14:00:00,216.7553
2019-10-07 14:05:00,216.2757
2019-10-07 14:10:00,219.6748
2019-10-07 14:15:00,216.1536
2019-10-07 14:20:00,219.3674
2019-10-07 14:25:00,215.6861
2019-10-07 14:30:00,213.0786
2019-10-07 14:35:00,230.7685
2019-10-07 14:40:00,227.5992
2019-10-07 14:45:00,203.6554
